sensor_id,parameter,units,date_local,avg_value,country_code,locality,location_name,latitude,longitude,month,season
23435,pm25,µg/m³,2020-06-03,3.57,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-04,4.56,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-05,3.71,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-06,4.02,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-07,5.02,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-08,8.61,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-09,12.4,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-12,7.03,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-13,6.23,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-14,3.67,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-15,5.44,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-16,9.04,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-17,7.73,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-18,12.1,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-19,12.4,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-20,8.61,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-22,4.77,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-23,6.29,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-24,18.3,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-25,8.03,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-26,10.2,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-27,10.3,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-28,10.4,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-29,6.96,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-06-30,4.89,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,6,Summer
23435,pm25,µg/m³,2020-07-01,3.96,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-02,3.08,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-04,1.93,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-05,4.16,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-06,3.01,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-07,2.76,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-10,9.35,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-11,3.01,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-13,4.89,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-14,4.13,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-15,4.12,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-16,6.31,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-17,6.5,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-18,8.26,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-19,9.68,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-20,9.35,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-21,8.93,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-22,4.29,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-23,3.54,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-24,3.16,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-25,5.52,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-26,4.15,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-27,6.11,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-28,8.15,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-29,8.03,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-30,4.71,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-07-31,4.35,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,7,Summer
23435,pm25,µg/m³,2020-08-01,7.73,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-02,5.77,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-03,7.35,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-04,8.8,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-05,11.0,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-06,4.57,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-07,8.4,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-08,7.72,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-09,9.12,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-10,7.92,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-11,4.88,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-12,5.18,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-13,7.51,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
