sensor_id,parameter,units,date_local,avg_value,country_code,locality,location_name,latitude,longitude
5102511,pm25,µg/m³,2023-07-01,6.99,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-02,8.1,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-03,8.11,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-04,13.7,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-05,9.98,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-06,16.5,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-07,4.26,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-08,4.41,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-09,5.14,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-10,5.27,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-11,5.54,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-12,8.55,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-13,8.41,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-14,4.8,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-17,10.2,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-18,7.93,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-19,4.46,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-20,3.88,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-21,4.09,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-22,5.63,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-23,5.47,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-24,9.2,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-25,8.99,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-26,4.79,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-27,4.85,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-29,5.17,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-30,12.2,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-07-31,9.71,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-01,8.33,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-02,7.35,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-03,7.95,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-05,7.92,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-07,20.4,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-09,5.65,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-10,6.42,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-11,10.2,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-12,6.52,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-13,8.61,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-14,14.3,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-15,13.0,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-16,18.1,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-17,20.4,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-18,17.9,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-19,12.9,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
